-2770.772882 -0.01765983815 7.9e-05
-2769.775548 -0.01821749134 3e-05
-2755.812908 -0.01737976133 4.9e-05
-2742.847411 -0.01733777888 3.2e-05
-2713.924268 -0.01639040399 4.3e-05
-2688.990673 -0.01509495168 5.1e-05
-2687.993331 -0.01528331602 5.5e-05
-2675.028049 -0.01359824343 5.1e-05
-2609.207537 -0.01297546837 3.6e-05
-2604.221384 -0.0127972637 4.9e-05
-2603.224158 -0.01126298333 5.2e-05
-2462.617865 -0.007407342045 5.6e-05
-2454.63977 -0.007353140145 3.4e-05
-2453.642502 -0.007456422213 3.5e-05
-2451.647968 -0.007619013893 5.6e-05
-2450.650693 -0.006738714508 5e-05
-2449.653417 -0.00644208483 4.5e-05
-2443.670443 -0.006751201844 6.5e-05
-2393.804142 -0.006253729787 3.6e-05
-2371.862578 -0.005128748964 5.1e-05
-2370.865228 -0.006279853162 4.7e-05
-2368.870529 -0.005237788663 5.8e-05
-2367.873179 -0.00624073328 4.5e-05
-2363.883779 -0.00582614941 4.3e-05
-2361.889071 -0.005319634576 4.1e-05
-2357.899672 -0.005860143844 4.7e-05
-2355.904972 -0.005434057976 4.8e-05
-2354.907623 -0.005897457107 4.7e-05
-2353.910264 -0.00541887586 4.8e-05
-2330.971284 -0.005071273349 4.1e-05
-2329.973942 -0.004804331618 2.9e-05
-2317.008576 -0.004751914882 3.8e-05
-2310.027284 -0.004912386693 3.2e-05
-2282.102687 -0.003343924324 2.4e-05
-2253.181915 -0.003488505837 3.2e-05
-2252.184664 -0.002208527118 3.1e-05
-2245.203976 -0.003523710487 3.5e-05
-2241.215048 -0.003174531871 2.7e-05
-2240.217813 -0.003077250587 4.5e-05
-2239.220588 -0.002219635067 2.8e-05
-2238.223354 -0.002951987756 4.5e-05
-2197.33788 -0.002320564734 3.2e-05
-2195.343503 -0.002557242212 3e-05
-2183.377248 -0.002524681596 2.6e-05
-2182.380055 -0.002408897542 3e-05
-2169.416623 -0.002618807517 4e-05
-2168.419439 -0.002190188261 4.3e-05
-2155.455949 -0.00171128398 3.5e-05
-2154.458757 -0.001959784479 2.8e-05
-2141.495168 -0.001865007844 3.6e-05
-2140.497959 -0.001923972394 3.7e-05
